航班号,sequenceNo,marketAirlineCode,航空公司,marketAlliance,出发国家,departureCountryCode,departureProvinceId,departureCityId,departureCityCode,出发城市,出发机场三字码,出发机场,departureAirportShortName,departureTerminal,到达国家,arrivalCountryCode,arrivalProvinceId,arrivalCityId,arrivalCityCode,到达城市,到达机场三字码,到达机场,arrivalAirportShortName,arrivalTerminal,飞行时长,transferDuration,飞机型号三字码,飞机型号,飞机尺寸,departureDateTime,arrivalDateTime,leakedVisaTagSwitch,highLightPlaneNo,停留次数,istTransitService,mainSegment,出发日期,出发时间,到达日期,到达时间,operateAirlineCode,operateAirlineName,operateAlliance,operateFlightNo,economy_origin,economy_tax,economy_total,economy_full,bussiness_origin,bussiness_tax,bussiness_total,bussiness_full,数据获取日期
MU272,1,MU,东方航空,天合联盟,日本,JP,0,228,TYO,东京,NRT,成田国际机场,成田,T2,中国,CN,2,2,SHA,上海,PVG,浦东国际机场,浦东,T1,225,0,325,空客321(中),M,2024-04-01 10:55:00,2024-04-01 13:40:00,False,False,0,False,True,2024-04-01,10:55:00,2024-04-01,13:40:00,,,,,1927,747,2674,3423,,,,,2024-02-16
MU728,1,MU,东方航空,天合联盟,日本,JP,0,228,TYO,东京,NRT,成田国际机场,成田,T2,中国,CN,2,2,SHA,上海,PVG,浦东国际机场,浦东,T1,220,0,325,空客321(中),M,2024-04-01 13:00:00,2024-04-01 15:40:00,False,False,0,False,True,2024-04-01,13:00:00,2024-04-01,15:40:00,,,,,1927,747,2674,3406,,,,,2024-02-16
MU538,1,MU,东方航空,天合联盟,日本,JP,0,228,TYO,东京,HND,羽田机场,羽田,T3,中国,CN,2,2,SHA,上海,SHA,虹桥国际机场,虹桥,T1,220,0,33L,空客330(大),L,2024-04-01 14:30:00,2024-04-01 17:10:00,False,False,0,False,True,2024-04-01,14:30:00,2024-04-01,17:10:00,,,,,3060,748,3808,4540,,,,,2024-02-16
MU522,1,MU,东方航空,天合联盟,日本,JP,0,228,TYO,东京,NRT,成田国际机场,成田,T2,中国,CN,2,2,SHA,上海,PVG,浦东国际机场,浦东,T1,200,0,33E,空客330(大),L,2024-04-01 16:55:00,2024-04-01 19:15:00,False,False,0,False,True,2024-04-01,16:55:00,2024-04-01,19:15:00,,,,,2565,747,3312,3978,,,,,2024-02-16
NH971,1,NH,全日空航空,星空联盟,日本,JP,0,228,TYO,东京,HND,羽田机场,羽田,T3,中国,CN,2,2,SHA,上海,PVG,浦东国际机场,浦东,T2,185,0,320,空客320(中),M,2024-04-01 18:35:00,2024-04-01 20:40:00,False,False,0,False,True,2024-04-01,18:35:00,2024-04-01,20:40:00,,,,,11679,743,12422,13038,,,,,2024-02-16
HO1380,1,HO,吉祥航空,星空联盟,日本,JP,0,228,TYO,东京,NRT,成田国际机场,成田,T2,中国,CN,2,2,SHA,上海,PVG,浦东国际机场,浦东,T2,185,0,32S,空客32S(中),M,2024-04-01 13:25:00,2024-04-01 15:30:00,False,False,0,False,True,2024-04-01,13:25:00,2024-04-01,15:30:00,,,,,2402,723,3125,3741,,,,,2024-02-16
JL089,1,JL,日本航空,寰宇一家,日本,JP,0,228,TYO,东京,HND,羽田机场,羽田,T3,中国,CN,2,2,SHA,上海,PVG,浦东国际机场,浦东,T1,200,0,773,波音777(大),L,2024-04-01 17:25:00,2024-04-01 19:45:00,False,False,0,False,True,2024-04-01,17:25:00,2024-04-01,19:45:00,,,,,12846,713,13559,14225,,,,,2024-02-16
CA158,1,CA,中国国航,星空联盟,日本,JP,0,228,TYO,东京,NRT,成田国际机场,成田,T1,中国,CN,2,2,SHA,上海,PVG,浦东国际机场,浦东,T2,190,0,321,空客321(中),M,2024-04-01 08:55:00,2024-04-01 11:05:00,False,False,0,False,True,2024-04-01,08:55:00,2024-04-01,11:05:00,,,,,959,740,1699,2331,,,,,2024-02-16
MU524,1,MU,东方航空,天合联盟,日本,JP,0,228,TYO,东京,NRT,成田国际机场,成田,T2,中国,CN,2,2,SHA,上海,PVG,浦东国际机场,浦东,T1,205,0,359,空客350(大),L,2024-04-01 13:50:00,2024-04-01 16:15:00,False,False,0,False,True,2024-04-01,13:50:00,2024-04-01,16:15:00,,,,,1927,747,2674,3356,,,,,2024-02-16
CA930,1,CA,中国国航,星空联盟,日本,JP,0,228,TYO,东京,NRT,成田国际机场,成田,T1,中国,CN,2,2,SHA,上海,PVG,浦东国际机场,浦东,T2,215,0,359,空客350(大),L,2024-04-01 15:00:00,2024-04-01 17:35:00,False,False,0,False,True,2024-04-01,15:00:00,2024-04-01,17:35:00,,,,,1630,740,2370,3085,,,,,2024-02-16
MU576,1,MU,东方航空,天合联盟,日本,JP,0,228,TYO,东京,HND,羽田机场,羽田,T3,中国,CN,2,2,SHA,上海,PVG,浦东国际机场,浦东,T1,195,0,773,波音777(大),L,2024-04-01 08:40:00,2024-04-01 10:55:00,False,False,0,False,True,2024-04-01,08:40:00,2024-04-01,10:55:00,,,,,1927,748,2675,3324,,,,,2024-02-16
CA920,1,CA,中国国航,星空联盟,日本,JP,0,228,TYO,东京,NRT,成田国际机场,成田,T1,中国,CN,2,2,SHA,上海,PVG,浦东国际机场,浦东,T2,205,0,32A,空客320(中),M,2024-04-01 20:00:00,2024-04-01 22:25:00,False,False,0,False,True,2024-04-01,20:00:00,2024-04-01,22:25:00,,,,,2910,740,3650,4332,,,,,2024-02-16
HO1386,1,HO,吉祥航空,星空联盟,日本,JP,0,228,TYO,东京,HND,羽田机场,羽田,T3,中国,CN,2,2,SHA,上海,PVG,浦东国际机场,浦东,T2,175,0,32S,空客32S(中),M,2024-04-01 00:05:00,2024-04-01 02:00:00,False,False,0,False,True,2024-04-01,00:05:00,2024-04-01,02:00:00,,,,,1770,752,2522,3104,,,,,2024-02-16
JL081,1,JL,日本航空,寰宇一家,日本,JP,0,228,TYO,东京,HND,羽田机场,羽田,T3,中国,CN,2,2,SHA,上海,SHA,虹桥国际机场,虹桥,T1,190,0,773,波音777(大),L,2024-04-01 09:15:00,2024-04-01 11:25:00,False,False,0,False,True,2024-04-01,09:15:00,2024-04-01,11:25:00,,,,,13095,713,13808,14440,,,,,2024-02-16
HO3138,1,HO,吉祥航空,星空联盟,日本,JP,0,228,TYO,东京,HND,羽田机场,羽田,T3,中国,CN,2,2,SHA,上海,PVG,浦东国际机场,浦东,T2,185,0,320,空客320(中),M,2024-04-01 18:35:00,2024-04-01 20:40:00,False,False,0,False,True,2024-04-01,18:35:00,2024-04-01,20:40:00,NH,全日空航空,星空联盟,NH971,2567,748,3315,3931,,,,,2024-02-16
